"§ø¨½¥N½X","¿¤¥«¥N½X.x","¿¤¥«¦WºÙ.x","¶mÂí¥«°Ï¥N½X.x","¶mÂí¥«°Ï¦WºÙ.x","§ø¨½¦WºÙ.x","X104§ß¾i¤ñ","X104§ß¥®¤ñ","X104§ß¦Ñ¤ñ","X104¦Ñ¤Æ«ü¼Æ","X104§ß¨à¤ñ","X105§ß¾i¤ñ","X105§ß¥®¤ñ","X105§ß¦Ñ¤ñ","X105¦Ñ¤Æ«ü¼Æ","X105§ß¨à¤ñ","X106§ß¾i¤ñ","X106§ß¥®¤ñ","X106§ß¦Ñ¤ñ","X106¦Ñ¤Æ«ü¼Æ","X106§ß¨à¤ñ","X107§ß¾i¤ñ","X107§ß¥®¤ñ","X107§ß¦Ñ¤ñ","X107¦Ñ¤Æ«ü¼Æ","X107§ß¨à¤ñ","X108§ß¾i¤ñ","X108§ß¥®¤ñ","X108§ß¦Ñ¤ñ","X108¦Ñ¤Æ«ü¼Æ","X108§ß¨à¤ñ","X109§ß¾i¤ñ","X109§ß¥®¤ñ","X109§ß¦Ñ¤ñ","X109¦Ñ¤Æ«ü¼Æ","X109§ß¨à¤ñ","110§ß¾i¤ñ","110§ß¥®¤ñ","110§ß¦Ñ¤ñ","110¦Ñ¤Æ«ü¼Æ","110§ß¨à¤ñ"
"10015060-014",10015,"ªá½¬¿¤",10015060,"¹ØÂ×¶m","¤ôæ£§ø",50,13.99,36.01,257.32,8.53242320819113,45.8,10.81,34.99,323.81,7.2041166380789,47.96,9.95,38.01,382.14,6.92717584369449,49.02,12.3,36.72,298.55,7.66488413547237,52.53,12.76,39.77,311.76,8.25515947467167,51.546,11.671,39.875,339.802,7.68862386912808,52.374,11.574,40.8,348.164,7.67924787216354
"10015060-015",10015,"ªá½¬¿¤",10015060,"¹ØÂ×¶m","ÆQ¼d§ø",31.75,7.25,24.5,337.93,4.75,33.42,6.68,26.73,400,4.45544554455445,34.52,5.58,28.93,518.18,4.06091370558376,36.25,7.5,28.75,383.33,5.5,35.59,6.77,28.82,425.93,4.26065162907268,37.459,6.714,30.744,460.873,4.62515948991945,38.51,6.7,31.81,476.806,4.63174526127854
"10015070-001",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j¦w§ø",39.7,12.03,27.66,229.89,8.16044260027662,41.68,11.38,30.3,266.25,7.25462304409673,45.94,13,32.94,253.41,8.71491875923191,45.73,12.2,33.54,275,8.6890243902439,47.48,11.67,35.8,306.76,8.2018927444795,49.989,12.086,37.904,315.009,8.65937079803161,51.95,12.096,39.856,331.258,8.8111009614869
"10015070-002",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤jµØ§ø",35.56,11.46,24.11,210.4,8.24931255728689,35.14,9.6,25.54,266.02,7.26933830382106,36.29,9.36,26.94,287.88,6.99432892249527,37.18,8.87,28.31,319.35,6.19637750238322,41.56,9.87,31.69,321,6.51530108588351,41.358,8.659,32.697,363.289,5.68263655110061,42.762,8.268,34.49,390.742000000001,5.22853817667615
"10015070-003",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j¥­§ø",42.88,13.59,29.28,215.38,8.75816993464052,43.37,13.39,29.99,224,9.37081659973226,44.07,13.85,30.23,218.27,8.78828229027963,44.7,13.04,31.66,242.71,9.10326086956522,45.72,11.5,34.22,297.56,8.835904628331,46.251,11.715,34.541,294.505000000001,8.9376609616739,46.952,11.262,35.696,312.812000000001,8.92645232739529
"10015070-004",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j°¨§ø",41.56,14.05,27.51,195.8,10.1534828807556,42.96,15.4,27.56,178.91,10.3489771359807,43.3,14.88,28.41,190.91,10.4551045510455,42.1,13.95,28.15,201.77,9.50617283950617,44.46,14.27,30.19,211.61,8.6624203821656,44.358,14.207,30.149,212.144,8.67775276979435,44.852,14.106,30.744,217.592,8.29525984042889
"10015070-005",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j¦P§ø",40.31,15.12,25.19,166.67,11.6100766703176,42.91,15.44,27.47,177.94,11.4642451759364,44.22,14.18,30.04,211.76,10.7270560190703,44.5,13.54,30.96,228.57,10.0362756952842,46.31,14.13,32.19,227.83,9.7051597051597,47.727,13.318,34.417,254.439000000001,9.13722162986324,49.086,12.93,36.166,271.734000000001,8.61344128876644
"10015070-006",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j¶i§ø",40.32,9.55,30.77,322.22,6.36604774535809,40.33,7.73,32.6,421.43,5.80110497237569,39.49,6.82,32.67,479.17,4.54545454545455,37.82,5.6,32.21,575,4.48179271708683,45.67,6.27,39.4,628.57,4.17910447761194,43.183,4.58699999999999,38.591,715.159,3.36674125434306,44.002,3.71799999999998,40.278,791.786,2.79742137526494
"10015070-007",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j¥þ§ø",42.28,14.04,28.24,201.1,10.0308641975309,42.49,13.42,29.07,216.67,9.7444089456869,47.8,14.36,33.45,232.94,9.96621621621622,45.87,13.49,32.38,240,8.60033726812816,45.33,13.24,32.09,242.31,8.48896434634974,47.598,13.251,34.349,258.329,8.09779678080606,48.546,13.098,35.45,268.904,7.67500964281395
"10015070-008",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j¿³§ø",41.28,19.66,21.62,110,14.004914004914,43.32,20.4,22.92,112.35,15.1133501259446,41.52,17.97,23.54,130.99,13.6708860759494,42.86,20.48,22.38,109.3,14.5238095238095,44.79,19.27,25.52,132.43,13.5416666666667,44.722,19.346,25.374,131.557,13.7161146958679,45.378,19.276,26.1,135.738,13.564511168005
"10015070-009",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤j´I§ø",44.75,10.51,34.24,325.93,5.83657587548638,49.8,11.34,38.46,339.29,7.28744939271255,50.83,12.08,38.75,320.69,7.91666666666667,48.73,10.59,38.14,360,8.05084745762712,53.42,10.96,42.47,387.5,8.21917808219178,54.387,11.141,43.254,389.837,9.12072423843452,56.014,11.156,44.868,404.222,9.67358448626706
"10015070-010",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¤jÂ×§ø",56.42,13.73,42.69,310.87,7.76119402985075,56.84,14.29,42.55,297.87,8.81458966565349,53.37,12.58,40.8,324.39,7.97546012269939,52,11.38,40.62,356.76,8.61538461538461,55.41,11.46,43.95,383.33,9.23566878980892,52.75,10.453,42.299,395.787000000001,9.30538278557368,52.064,9.70799999999997,42.358,416.168000000001,9.58035723253842
"10015070-011",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","ªF´I§ø",43.11,14.41,28.7,199.14,9.81366459627329,43.14,12.7,30.44,239.6,8.67924528301887,44.18,13.39,30.79,229.91,9.38673341677096,40.07,11.66,28.41,243.62,8.56079404466501,40.71,11.96,28.75,240.43,8.52417302798982,39.881,11.042,28.839,256.52,8.18369176126735,39.094,10.448,28.646,265.18,7.91394832377527
"10015070-012",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¦è´I§ø",47.24,14.27,32.97,231.13,8.88290713324361,47.43,13.11,34.32,261.86,8.91891891891892,48.13,12.07,36.06,298.85,8.18307905686546,49.37,12.45,36.92,296.63,7.55244755244755,52.87,13.4,39.47,294.51,8.68924889543446,52.968,12.34,40.628,325.055,7.91918395875509,54.288,12.1,42.188,341.208,7.74380517454613
"10015070-013",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","«n´I§ø",40.4,13.28,27.13,204.35,8.22510822510823,43.02,13.66,29.37,215.05,9.2511013215859,43.98,13.52,30.46,225.27,9.9554234769688,47.84,14.35,33.49,233.33,11.7283950617284,49.6,12.2,37.4,306.58,10.1123595505618,51.934,12.961,38.9680000000001,303.738000000001,11.7300164445055,54.2560000000001,12.814,41.4340000000001,326.012000000001,12.3551960836105
"10015070-014",10015,"ªá½¬¿¤",10015070,"¥ú´_¶m","¥_´I§ø",44.32,12.22,32.1,262.79,7.8125,43.47,11.65,31.82,273.17,8.52272727272727,43.76,12.48,31.28,250.56,9.1164095371669,41.32,11.57,29.75,257.14,7.85123966942149,43.08,10.13,32.95,325.35,6.56205420827389,41.801,10.332,31.469,306.529,7.0212723814905,41.338,9.90599999999999,31.432,317.438,6.7040344628147
"10015080-001",10015,"ªá½¬¿¤",10015080,"Â×ÀØ¶m","Â×ÀØ§ø",39.26,12.48,26.78,214.53,8.27285921625544,40.04,12.13,27.92,230.25,7.85928143712575,39.92,10.62,29.31,276.09,7,37.58,10.19,27.39,268.75,6.79405520169851,39.1,9.57,29.54,308.73,6.60592255125285,38.346,8.66999999999997,29.685,327.74,5.98669381163677,38.068,7.89399999999998,30.184,350.43,5.54678385509353
"10015080-002",10015,"ªá½¬¿¤",10015080,"Â×ÀØ¶m","·sªÀ§ø",37.14,9.8,27.35,279.17,6.53061224489796,34.72,8.11,26.61,328.21,6.02910602910603,34.71,9.09,25.62,281.82,5.57851239669422,32.22,7.82,24.39,311.9,5.02793296089385,33.4,8.15,25.25,309.76,5.36779324055666,31.444,7.517,23.918,315.633,4.70874805136131,30.446,7.158,23.276,320.12,4.37606694367183
"10015080-003",10015,"ªá½¬¿¤",10015080,"Â×ÀØ¶m","ÁF±T§ø",27.01,7.72,19.29,250,4.18006430868167,26.47,5.88,20.59,350,2.61437908496732,27.41,7.48,19.94,266.67,3.42679127725857,25.62,6.47,19.15,296.15,2.7363184079602,29.94,8.43,21.51,255.17,3.77906976744186,28.793,7.79900000000001,20.996,270.545,3.14330964141591,29.294,8.00000000000001,21.296,266.193999999999,3.07530466546723
"10015080-004",10015,"ªá½¬¿¤",10015080,"Â×ÀØ¶m","´ä¤f§ø",37.95,10.26,27.69,270,7.00854700854701,40.11,11.56,28.55,246.97,7.00525394045534,41.01,10.07,30.94,307.14,6.29496402877698,40.34,9.15,31.19,340.74,5.42372881355932,41.12,9.84,31.28,317.86,6.67838312829526,42.077,9.20099999999999,32.876,353.389,5.80961951770692,42.734,8.87599999999999,33.858,372.338,5.58543422896697
"10015080-005",10015,"ªá½¬¿¤",10015080,"Â×ÀØ¶m","ÀR®ú§ø",41.67,9.47,32.2,340,7.38636363636364,43.16,9.77,33.4,342,7.6171875,42.94,9.34,33.6,359.57,6.56063618290259,38.59,7.97,30.62,384.09,5.97826086956522,42.6,8.09,34.52,426.83,5.71992110453649,40.979,7.56,33.426,435.223,5.16093035044686,40.708,7.10399999999999,33.612,456.798,4.66374918103795
"10015090-001",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","·çÁJ§ø",37.85,12.82,25.03,195.28,9.49214026602177,38.63,13.1,25.53,194.81,9.27070457354759,40.41,13.34,27.06,202.86,9.21219822109276,43.1,13.59,29.51,217.07,8.95225464190981,45.23,13.32,31.91,239.69,8.51063829787234,46.813,13.681,33.13,243.266,8.40315103970786,48.736,13.83,34.904,254.374,8.1750056529142
"10015090-002",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","·ç¬ü§ø",41.8,14.98,26.82,179.09,10.9598366235534,42.38,13.67,28.71,210,9.77443609022556,44.84,14.6,30.24,207.11,10.1038062283737,47.45,16.19,31.26,193.1,10.6071179344033,49.39,16.39,33,201.31,11.2383679312813,51.247,16.768,34.479,206.384,10.9536362994575,53.272,17.302,35.97,209.138,11.0926107454209
"10015090-003",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","·ç¨}§ø",46.39,14.69,31.7,215.87,11.6550116550117,47.45,13.14,34.31,261.11,11.6788321167883,45.43,11.54,33.89,293.75,9.13461538461538,47.61,11.72,35.89,306.12,8.37320574162679,50.38,11.34,39.04,344.44,8.31234256926952,49.894,10.05,39.844,374.903,6.83351212946855,50.708,9.23799999999999,41.47,405.118,5.83441567480396
"10015090-004",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","·ç²»§ø",42.35,14.16,28.19,199.1,10.3316326530612,43.52,13.08,30.44,232.65,9.6128170894526,44.22,12.23,31.99,261.54,9.00537634408602,43.62,10.55,33.07,313.58,7.94270833333333,45.86,11.13,34.74,312.2,7.86974219810041,46.05,9.65299999999999,36.405,355.953,6.97428842379443,46.762,8.794,37.978,386.666000000001,6.31489945719035
"10015090-005",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","·ç¥_§ø",40.79,16.83,23.96,142.35,12.4752475247525,42.47,16.08,26.39,164.1,11.7525773195876,42.36,16.32,26.03,159.49,11.1570247933884,41.68,14.99,26.69,178.08,10.2669404517454,42.62,15.61,27,172.97,11.1814345991561,42.845,14.907,27.928,185.964,10.1446661220155,43.132,14.554,28.566,193.486,9.73733985011199
"10015090-006",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","»RÅb§ø",39.43,12.79,26.63,208.16,9.92167101827676,40.79,13.11,27.68,211.11,9.93377483443709,39.3,11.1,28.2,254.12,8.35509138381201,39.35,11.69,27.66,236.67,7.53246753246753,40.29,11.11,29.18,262.65,7.36278447121821,39.916,10.526,29.394,274.904,6.36543372921631,39.944,10.048,29.902,288.358,5.61352568960763
"10015090-007",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","Åb©£§ø",43.1,13.79,29.31,212.5,9.33908045977011,46.53,14.6,31.94,218.81,9.10404624277457,46.47,14.71,31.76,216,7.35294117647059,46.51,14.12,32.39,229.47,7.87518573551263,47.58,13.64,33.94,248.89,7.42424242424242,48.72,13.938,34.781,250.166,6.70153823425886,49.614,13.86,35.752,258.51,6.19568457642713
"10015090-008",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","©_¬ü§ø",36.21,15.17,21.03,138.64,12.4137931034483,38.89,18.06,20.83,115.38,12.8472222222222,35.29,14.19,21.11,148.78,10.0346020761246,34.69,13.27,21.43,161.54,10.5442176870748,33.68,11.81,21.88,185.29,7.63888888888889,32.974,11.047,21.946,191.764,7.13990090627186,32.048,9.89599999999996,22.176,205.71,5.95461960984525
"10015090-009",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","´I·½§ø",47.47,13.87,33.61,242.35,9.9510603588907,47.78,13.31,34.47,258.97,9.21501706484642,50,13.68,36.32,265.38,9.82456140350877,49.14,13.18,35.96,272.73,8.39041095890411,52.48,14.18,38.3,270,8.68794326241135,52.788,13.791,38.993,282.604,8.20854652004196,53.926,13.84,40.08,289.51,7.87346249015185
"10015090-010",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","´I¥Á§ø",36.39,13.28,23.11,174,8.63213811420983,37.84,12.16,25.68,211.24,7.78688524590164,35.95,11.02,24.93,226.25,7.02479338842975,38.22,12.55,25.67,204.49,8.32157968970381,39.13,12.32,26.81,217.65,7.82608695652174,39.264,11.807,27.457,230.891,7.59507431748115,39.85,11.654,28.196,238.946,7.48733353032375
"10015090-011",10015,"ªá½¬¿¤",10015090,"·çÁJ¶m","´I¿³§ø",50.52,11.53,38.99,338.18,8.38574423480084,52.04,11.4,40.65,356.6,7.95698924731183,50.33,10.07,40.26,400,7.22100656455142,51.33,10.22,41.11,402.17,6.66666666666667,53.76,9.86,43.9,445.24,6.8075117370892,53.327,9.25999999999999,44.066,466.345,6.07354741726345,53.904,8.80799999999999,45.094,492.314000000001,5.6288686596566
"10015100-001",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","§d¦¿§ø",50.55,15.66,34.89,222.81,12.0879120879121,47.27,13.39,33.88,253.06,9.56284153005464,47.08,12.53,34.54,275.56,8.91364902506964,45.4,11.14,34.26,307.5,7.24233983286908,46.89,11.3,35.59,315,7.34463276836158,44.681,9.51299999999998,35.166,346.432000000001,5.48815694796741,43.762,8.41599999999997,35.344,370.314000000001,4.30745091433874
"10015100-002",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","ªF¨½§ø",45.61,11.22,34.39,306.52,6.34146341463415,46.38,11.9,34.48,289.69,6.99386503067485,46.45,12.08,34.37,284.54,6.97384806973848,45.28,10.46,34.82,332.93,7.01530612244898,49.73,13.13,36.6,278.79,9.94694960212202,48.832,12.472,36.36,294.828,9.62401048794868,49.546,12.71,36.836,293.606,10.3472518346237
"10015100-003",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","¸U¹ç§ø",50.97,17.12,33.85,197.73,11.6731517509728,52.17,17.13,35.04,204.6,11.8110236220472,53.28,16.39,36.89,225,10.8606557377049,53.97,16.11,37.87,235.06,11.2970711297071,53.11,15.56,37.55,241.33,10.5809128630705,54.524,15.22,39.309,256.042,10.4350339402571,55.132,14.806,40.332,267.808,10.1651909134426
"10015100-004",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","·s¿³§ø",50.68,11.49,39.19,341.18,7.20720720720721,49.32,10.5,38.81,369.57,5.70776255707763,50.12,10.72,39.39,367.39,6.06060606060606,48.61,9.26,39.35,425,5.55555555555556,50.94,9.2,41.75,453.85,4.95283018867925,49.877,8.48799999999999,41.396,475.629,4.49850400225174,49.858,7.90599999999999,41.962,503.706,4.03240789839394
"10015100-005",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","¦Ë¥Ð§ø",45.95,15.04,30.9,205.47,9.51821386603995,45.94,15.04,30.91,205.56,10.2625298329356,46.64,14.87,31.77,213.71,10.7913669064748,45.31,13.17,32.15,244.14,9.37129300118624,45.11,12.1,33.01,272.73,8.06845965770171,45.097,11.719,33.386,280.252,8.4651490783399,44.866,10.944,33.932,297.562,8.08607455349731
"10015100-006",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","Ã¹¤s§ø",55.49,19.75,35.74,180.95,14.1065830721003,51.96,17.52,34.44,196.55,12.9909365558912,48.66,16.12,32.54,201.85,12.2388059701493,49.7,15.36,34.34,223.53,11.144578313253,46.71,13.47,33.23,246.67,8.98203592814371,44.5579999999999,12.028,32.522,257.436,8.26395220874204,42.5759999999999,10.556,32.01,273.278,7.05440695568691
"10015100-007",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","¥ÛµP§ø",42.43,15.55,26.88,172.81,12.1418826739427,42.09,14.58,27.51,188.68,11.5543328748281,42.58,14.29,28.29,198.06,11.2343966712899,42.74,13.41,29.33,218.75,9.49720670391061,42.54,13.25,29.29,221.05,7.81032078103208,42.737,12.485,30.252,237.835,7.23155295397905,42.824,11.908,30.916,250.49,6.15952795830516
"10015100-008",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","©ú¨½§ø",50.84,22.41,28.43,126.87,17.056856187291,46.71,19.08,27.63,144.83,14.4736842105263,47.35,19.54,27.81,142.37,14.5695364238411,48.47,19.32,29.15,150.88,14.2372881355932,47.22,17.71,29.51,166.67,12.1527777777778,46.474,16.864,29.61,172.019,11.484662678818,45.926,15.948,29.978,180.584,10.4802073894221
"10015100-009",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","´I¨½§ø",45.83,13.88,31.94,230.07,10.3448275862069,49.72,15.16,34.56,227.95,10.8286252354049,50.67,14.27,36.4,255.03,10.0574712643678,51.08,13.6,37.48,275.54,9.29549902152642,51.65,12.76,38.88,304.69,8.27517447657029,53.69,12.794,40.892,317.705000000001,8.05858978686974,54.99,12.414,42.572,337.388000000001,7.49134654355457
"10015100-010",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","¥ÃÂ×§ø",45.07,15.47,29.6,191.38,10.6666666666667,46.63,14.29,32.35,226.42,10.2425876010782,46.57,12.29,34.29,279.07,9.14285714285714,46.44,12.54,33.9,270.45,10.2564102564103,49.1,12.65,36.45,288.1,9.93975903614458,49.123,11.231,37.893,322.325,9.61765835891774,49.91,10.492,39.418,346.072,9.47365909834653
"10015100-011",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","Â×«n§ø",43.75,14.92,28.83,193.24,10.0806451612903,43.49,14.23,29.26,205.63,10.0200400801603,42.86,13.48,29.38,217.91,9.05432595573441,43.88,12.65,31.22,246.77,8.97959183673469,45.51,12.11,33.4,275.86,9.18580375782881,45.071,11.318,33.748,289.796,8.61504204324513,45.462,10.598,34.858,310.434000000001,8.33202893821026
"10015100-012",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","´I«n§ø",41.25,15.59,25.66,164.62,10.0719424460432,44.66,17.72,26.94,152.05,11.6504854368932,45.43,16.3,29.14,178.79,10.8641975308642,42.32,13.85,28.46,205.45,10.3274559193955,43.36,13.78,29.57,214.55,10.2756892230576,43.968,13.201,30.756,229.07,10.3632933222101,44.156,12.452,31.69,244.396,10.2717397258632
"10015100-013",10015,"ªá½¬¿¤",10015100,"´I¨½¶m","¾Ç¥Ð§ø",49.9,18.34,31.56,172.04,14.0039447731755,50.6,17.14,33.47,195.29,13.1048387096774,50.31,15.68,34.62,220.78,12.0162932790224,47.97,12.8,35.16,274.6,10.1626016260163,49.69,13.2,36.49,276.56,10.9278350515464,48.779,11.046,37.725,314.359,9.3147657298118,48.474,9.58399999999997,38.88,343.194,8.40532007711987
"10015110-001",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","±R¼w§ø",36.43,25.06,11.37,45.37,16.7053364269142,33.89,22.74,11.14,49,15.0113722517058,33.33,22.12,11.21,50.69,13.8062547673532,34.72,22.17,12.55,56.6,14.3187066974596,36.03,22.76,13.27,58.31,14.3518518518519,34.889,21.419,13.471,62.038,13.2188139877457,34.892,20.902,13.992,65.386,12.6788505173086
"10015110-002",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","´I¥@§ø",31.99,20.51,11.49,56.01,13.2291040288635,31.07,19.76,11.3,57.19,11.8934911242604,32.33,20.25,12.08,59.65,11.5452930728242,32.73,20.6,12.12,58.86,11.4184814596822,33.57,20.74,12.83,61.82,11.6430260047281,33.784,20.762,13.014,62.693,10.851729424217,34.266,20.892,13.364,64.022,10.4870128529321
"10015110-003",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","¨qªL§ø",32.87,23.52,9.35,39.74,13.4499396863691,33.23,23.3,9.93,42.64,14.0153755174453,35.23,24.07,11.16,46.38,14.5858343337335,34.19,22.87,11.32,49.48,13.8922155688623,34.85,23.36,11.5,49.22,14.4768856447689,35.55,23.199,12.359,53.232,14.6632697407008,36.042,23.124,12.928,55.8120000000001,14.8563429375225
"10015110-004",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","¤ô·½§ø",37.73,28.32,9.41,33.22,17.2509225092251,38.11,28.37,9.73,34.3,16.8044077134986,37.91,27.66,10.26,37.09,16.025641025641,37.8,26.71,11.09,41.52,16.0813308687616,38.98,27.65,11.33,40.98,16.4097914777879,38.763,26.842,11.924,44.244,15.7928170466994,38.982,26.542,12.444,46.518,15.5522831559383
"10015110-005",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","»Éªù§ø",31.61,22.71,8.9,39.22,15.4942119323241,32.16,22.29,9.87,44.27,14.7136563876652,32.09,21.54,10.55,49,13.9273356401384,31.9,20.93,10.98,52.46,13.3790737564322,32.37,20,12.37,61.84,12.5438596491228,32.404,19.46,12.949,65.3869999999999,11.8410413138458,32.53,18.782,13.754,70.73,11.1175125940823
"10015110-006",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","¤åÄõ§ø",36.65,25.9,10.76,41.54,18.3266932270916,35.84,25.2,10.64,42.23,17.0682730923695,34.77,24.46,10.31,42.17,16.9941060903733,33.53,23.15,10.37,44.81,15.6580211335255,32.58,21.59,10.98,50.88,14.4886363636364,31.539,20.859,10.663,50.7040000000001,13.7812362756729,30.494,19.792,10.68,52.8300000000001,12.8725997070975
"10015110-007",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","´º¬ü§ø",30.53,21.27,9.25,43.5,14.84375,31.75,21.77,9.98,45.86,14.0709561034275,30.73,20.6,10.12,49.14,12.5518058022499,29.65,19.76,9.88,50,11.4705882352941,30.85,19.95,10.9,54.63,11.1971411554497,30.264,19.275,10.986,56.5460000000001,9.85877259211402,30.118,18.81,11.306,59.1860000000001,8.86941403639062
"10015110-008",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","¨Î¥Á§ø",34.54,24.23,10.31,42.53,15.0219298245614,32.46,21.79,10.68,49,13.3986928104575,30.26,19.37,10.9,56.28,12.1693121693122,32.19,19.53,12.66,64.84,12.2317596566524,31.84,18.85,12.99,68.93,11.0756123535676,30.557,16.848,13.71,76.9080000000001,10.0615909341724,29.99,15.546,14.444,83.7720000000002,9.15563412459312
"10015110-009",10015,"ªá½¬¿¤",10015110,"¨qªL¶m","©M¥­§ø",34.5,24.81,9.69,39.08,16.8702290076336,34.28,24.12,10.16,42.11,15.832710978342,32.04,22.26,9.78,43.93,14.4525547445255,32.9,22.05,10.85,49.18,14.0274765003615,32.75,21.11,11.64,55.14,13.2321041214751,31.83,20.029,11.801,57.645,12.1585697953783,31.342,19.082,12.26,61.564,11.2504213703485
"10015120-001",10015,"ªá½¬¿¤",10015120,"¸Uºa¶m","¦èªL§ø",32.71,19.92,12.78,64.18,13.0822596630327,33.67,20.72,12.95,62.5,13.3466135458167,33.27,20.36,12.9,63.37,13.8104838709677,31.93,19.58,12.35,63.08,13.4538152610442,32.49,19.29,13.2,68.42,14.1116751269036,32.16,19.254,12.908,67.028,14.2107792864438,31.942,19.014,12.932,67.934,14.4273825507407
"10015120-002",10015,"ªá½¬¿¤",10015120,"¸Uºa¶m","¨£´¸§ø",28.41,19.32,9.09,47.06,12.1212121212121,30.39,21.39,9.01,42.11,13.5084427767355,33.94,23.37,10.57,45.22,15.650406504065,32.13,22.05,10.08,45.69,13.8783269961977,33.07,22.31,10.76,48.21,14.5418326693227,34.906,23.68,11.225,47.422,15.5033818082116,36.012,24.344,11.666,48.01,16.02449433978
"10015120-003",10015,"ªá½¬¿¤",10015120,"¸Uºa¶m","¸Uºa§ø",33.9,24.19,9.7,40.12,17.4402250351617,32.27,22.39,9.87,44.1,16.2726008344924,31.83,20.9,10.93,52.29,13.9344262295082,31.25,19.7,11.55,58.62,13.3152173913043,33.94,20.48,13.46,65.75,12.7629733520337,32.356,18.499,13.862,71.9100000000001,11.0515225256668,32.262,17.488,14.782,78.4880000000002,9.8203338447224
"10015120-004",10015,"ªá½¬¿¤",10015120,"¸Uºa¶m","©ú§Q§ø",30.62,19.46,11.16,57.38,15.311004784689,32.25,20.2,12.05,59.68,14.9837133550489,32.2,20.65,11.54,55.91,14.9593495934959,34.49,21.29,13.2,62.02,14.6864686468647,33.56,19.53,14.02,71.79,14.1903171953255,35.06,20.595,14.455,70.7040000000001,14.0645847490114,35.872,20.718,15.142,73.8200000000001,13.8107227603203
"10015120-005",10015,"ªá½¬¿¤",10015120,"¸Uºa¶m","°¨»·§ø",27.2,19.24,7.96,41.38,12.8909952606635,26.48,18.5,7.98,43.15,12.7699530516432,27.05,18.47,8.58,46.43,12.6295947219604,26.21,17.16,9.05,52.72,11.8470149253731,27.46,17.99,9.47,52.66,12.0574162679426,26.955,17.12,9.83500000000001,56.907,11.661966012003,26.98,16.736,10.244,60.12,11.4029564008318
"10015120-006",10015,"ªá½¬¿¤",10015120,"¸Uºa¶m","¬õ¸­§ø",26.84,15.73,11.11,70.63,11.1111111111111,28.15,16.95,11.2,66.08,10.6045589692765,27.96,16.63,11.32,68.07,10.6212424849699,28.24,16.58,11.66,70.3,11.0552763819095,29.98,17.12,12.86,75.15,11.5145228215768,30.145,17.325,12.818,74.0240000000001,11.3586046038381,30.782,17.566,13.214,75.3500000000001,11.4843586871945
